benchmark,tsan-races,tsan-usertime,tsan-systime,tsan-time,tsan-maxmem,helgrind-races,helgrind-usertime,helgrind-systime,helgrind-time,helgrind-maxmem,vamos-races,vamos-usertime,vamos-systime,vamos-time,vamos-maxmem,vamos-eventsnum,vamos-dropped,vamos-holes
bigshot_s.i , 0,0.0,0.0,0.0,24820,0,0.22,0.02,0.25,61668,0,0.0,0.0,0.04,1768,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23292,0,0.24,0.01,0.25,61668,0,0.0,0.0,0.04,1792,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24564,0,0.24,0.01,0.26,61668,0,0.0,0.0,0.04,1824,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,24100,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1816,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23968,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1824,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23668,0,0.24,0.01,0.25,61672,0,0.0,0.0,0.04,1788,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23052,0,0.22,0.02,0.25,61668,0,0.0,0.0,0.04,1760,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23888,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1788,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23180,0,0.23,0.01,0.25,61668,0,0.0,0.0,0.04,1788,12,0,0
bigshot_s.i , 0,0.0,0.0,0.0,23704,0,0.24,0.01,0.25,61672,0,0.0,0.0,0.04,1760,12,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23312,0,0.25,0.01,0.26,61676,0,0.0,0.0,0.04,1816,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24432,0,0.24,0.0,0.25,61676,0,0.0,0.0,0.04,1772,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23716,0,0.23,0.01,0.25,61672,0,0.0,0.0,0.04,1824,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,27180,0,0.24,0.0,0.25,61676,0,0.0,0.0,0.04,1876,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23088,0,0.24,0.0,0.25,61672,0,0.0,0.0,0.04,1816,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23172,0,0.22,0.02,0.25,61672,0,0.0,0.0,0.04,1820,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23692,0,0.24,0.01,0.25,61676,0,0.0,0.0,0.04,1776,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24564,0,0.24,0.01,0.25,61676,0,0.0,0.0,0.04,1792,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,24160,0,0.23,0.02,0.25,61676,0,0.0,0.0,0.04,1820,11,0,0
bigshot_s2.i , 0,0.0,0.0,0.0,23428,0,0.23,0.02,0.25,61676,0,0.0,0.0,0.04,1772,11,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,24208,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1824,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23728,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3924,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23540,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1976,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23856,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1772,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23364,2,0.24,0.01,0.27,61684,2,0.0,0.0,0.04,1780,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,23640,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1976,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,22756,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1812,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.14,24264,2,0.23,0.02,0.25,61684,1,0.0,0.0,0.04,1780,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.16,22692,2,0.24,0.01,0.26,61688,2,0.0,0.0,0.04,1856,225,0,0
fib_safe-10-racy.i , 2,0.0,0.0,0.15,24144,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1836,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.15,22684,0,0.22,0.02,0.25,62136,2,0.0,0.0,0.04,1848,225,0,0
fib_safe-10.i , 0,0.0,0.0,0.14,22776,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,1840,225,0,0
fib_safe-10.i , 0,0.0,0.0,0.14,22632,0,0.23,0.02,0.25,62132,11,0.0,0.0,0.04,1792,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.14,22200,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,1832,225,0,0
fib_safe-10.i , 0,0.0,0.01,1.15,22916,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,1828,225,0,0
fib_safe-10.i , 0,0.0,0.0,0.14,22884,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1820,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.14,22428,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1824,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.14,23228,0,0.22,0.02,0.26,62136,2,0.0,0.0,0.04,1840,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.15,22316,0,0.23,0.02,0.28,62140,2,0.0,0.0,0.04,1836,225,0,0
fib_safe-10.i , 0,0.0,0.0,1.14,22704,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1828,225,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,22588,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1792,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23840,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3828,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,25392,2,0.22,0.03,0.25,61684,2,0.0,0.0,0.04,1824,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24016,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1828,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,25420,2,0.23,0.02,0.25,61684,2,0.0,0.0,0.04,1796,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23116,2,0.23,0.02,0.25,61684,2,0.0,0.0,0.04,1976,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23260,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1828,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23780,2,0.23,0.01,0.25,61684,19,0.0,0.0,0.04,1796,217,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,24340,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1776,245,0,0
fib_safe-11-racy.i , 2,0.0,0.0,0.14,23252,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,3896,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.15,22144,0,0.23,0.01,0.25,62132,12,0.0,0.0,0.04,1836,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,22224,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,1840,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,22992,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1804,245,0,0
fib_safe-11.i , 0,0.0,0.0,0.14,23724,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1796,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.16,22876,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1776,245,0,0
fib_safe-11.i , 0,0.0,0.0,0.14,22792,0,0.23,0.01,0.26,62136,2,0.0,0.0,0.04,1836,245,0,0
fib_safe-11.i , 0,0.0,0.0,1.16,23732,0,0.24,0.01,0.25,62136,12,0.0,0.0,0.04,1800,227,0,0
fib_safe-11.i , 0,0.0,0.0,1.14,23340,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,3992,245,0,0
fib_safe-11.i , 0,0.0,0.01,1.14,23480,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1812,245,0,0
fib_safe-11.i , 0,0.0,0.01,1.14,22584,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,1976,245,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23284,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1728,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.13,23544,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1976,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23744,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1792,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23792,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1832,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23364,2,0.22,0.02,0.25,61684,4,0.0,0.0,0.04,1744,215,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23832,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1976,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23324,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,3992,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23832,2,0.22,0.02,0.25,61684,2,0.0,0.0,0.04,1808,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,23192,2,0.24,0.0,0.25,61684,2,0.0,0.0,0.04,1880,265,0,0
fib_safe-12-racy.i , 2,0.0,0.0,0.14,24452,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1860,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22720,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1824,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,23468,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1808,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,23232,0,0.23,0.01,0.25,62136,24,0.0,0.0,0.04,1680,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.16,22040,0,0.23,0.01,0.25,62140,2,0.0,0.0,0.04,1836,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22316,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1776,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22992,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1792,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.15,23624,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1824,265,0,0
fib_safe-12.i , 0,0.0,0.0,0.14,22644,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1864,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,22828,0,0.23,0.02,0.27,62136,2,0.0,0.0,0.04,1796,265,0,0
fib_safe-12.i , 0,0.0,0.0,1.14,23224,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1892,265,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23916,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1820,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23816,2,0.23,0.03,0.27,61692,2,0.0,0.0,0.04,1856,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,25376,2,0.25,0.01,0.27,61692,2,0.0,0.0,0.04,1820,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23344,2,0.24,0.01,0.25,61688,2,0.0,0.0,0.04,3872,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,24260,2,0.24,0.0,0.25,61692,1,0.0,0.0,0.04,1844,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23276,2,0.23,0.01,0.25,61692,1,0.0,0.0,0.04,1820,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,22940,2,0.23,0.02,0.25,61692,1,0.0,0.0,0.04,3876,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23380,2,0.23,0.01,0.25,61688,2,0.0,0.0,0.04,1796,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23028,2,0.24,0.0,0.25,61696,6,0.0,0.0,0.04,1788,125,0,0
fib_safe-5-racy.i , 2,0.0,0.0,0.14,23808,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1912,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,23204,0,0.24,0.01,0.25,62124,2,0.0,0.0,0.04,3900,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22404,0,0.24,0.01,0.26,62120,1,0.0,0.0,0.04,1812,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22412,0,0.24,0.0,0.25,62120,1,0.0,0.0,0.04,1836,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22076,0,0.23,0.01,0.25,62116,1,0.0,0.0,0.04,1972,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22328,0,0.24,0.01,0.25,62120,2,0.0,0.0,0.04,1860,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,24784,0,0.24,0.01,0.25,62120,1,0.0,0.0,0.04,3912,103,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,22464,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1796,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,23520,0,0.23,0.02,0.27,62120,1,0.0,0.0,0.04,1828,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,23108,0,0.21,0.04,0.28,62124,2,0.0,0.0,0.04,1976,125,0,0
fib_safe-5.i , 0,0.0,0.0,0.14,24832,0,0.23,0.01,0.25,62120,1,0.0,0.0,0.04,1808,125,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23256,2,0.22,0.03,0.27,61692,2,0.0,0.0,0.04,1804,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.15,23688,2,0.23,0.02,0.27,61688,2,0.0,0.0,0.04,3808,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,22512,2,0.24,0.01,0.26,61692,2,0.0,0.0,0.04,1880,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23856,2,0.23,0.02,0.26,61692,1,0.0,0.0,0.04,3868,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23508,2,0.23,0.04,0.29,61692,2,0.0,0.0,0.04,1864,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,22836,2,0.24,0.01,0.26,61692,2,0.0,0.0,0.04,1912,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,25304,2,0.24,0.01,0.26,61692,2,0.0,0.0,0.04,1908,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23728,2,0.24,0.01,0.26,61692,6,0.0,0.0,0.04,1732,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,22608,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1896,145,0,0
fib_safe-6-racy.i , 2,0.0,0.0,0.14,23640,2,0.23,0.01,0.25,61692,1,0.0,0.0,0.04,1848,119,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22068,0,0.23,0.02,0.25,62124,2,0.0,0.0,0.04,1772,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22952,0,0.24,0.01,0.25,62652,2,0.0,0.0,0.04,1732,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,23100,0,0.24,0.01,0.26,62124,2,0.0,0.0,0.04,1804,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22648,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1696,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22848,0,0.23,0.01,0.25,62120,1,0.0,0.0,0.04,1864,119,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,23396,0,0.24,0.0,0.25,62116,2,0.0,0.0,0.04,1824,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,23740,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,1836,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.13,23524,0,0.24,0.0,0.25,62120,2,0.0,0.0,0.04,1860,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.17,22316,0,0.25,0.01,0.26,62120,2,0.0,0.0,0.04,1836,145,0,0
fib_safe-6.i , 0,0.0,0.0,0.14,22524,0,0.27,0.01,0.29,62648,2,0.0,0.0,0.04,1808,145,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22732,2,0.23,0.01,0.25,61688,2,0.0,0.0,0.04,1812,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23728,2,0.24,0.01,0.26,61692,2,0.0,0.0,0.04,3876,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23488,2,0.23,0.01,0.25,61692,2,0.0,0.0,0.04,1728,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22668,2,0.24,0.0,0.25,61692,2,0.0,0.0,0.04,1972,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22876,2,0.23,0.01,0.25,61692,8,0.0,0.0,0.04,1812,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23796,2,0.23,0.02,0.25,61692,2,0.0,0.0,0.04,3868,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22660,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1812,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,23944,2,0.24,0.01,0.25,61692,2,0.0,0.0,0.04,1844,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22768,2,0.24,0.0,0.25,61692,2,0.0,0.0,0.04,1896,165,0,0
fib_safe-7-racy.i , 2,0.0,0.0,0.14,22820,2,0.23,0.02,0.25,61692,2,0.0,0.0,0.04,1856,165,0,0
fib_safe-7.i , 0,0.0,0.0,1.14,22588,0,0.24,0.01,0.25,62120,1,0.0,0.0,0.04,1716,135,0,0
fib_safe-7.i , 0,0.0,0.0,0.13,22000,0,0.23,0.01,0.25,62120,8,0.0,0.0,0.04,1712,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,23400,0,0.23,0.02,0.25,62120,2,0.0,0.0,0.04,3860,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22612,0,0.22,0.02,0.25,62120,2,0.0,0.0,0.04,1828,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22248,0,0.23,0.01,0.25,62116,8,0.0,0.0,0.04,1860,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22524,0,0.24,0.0,0.25,62120,2,0.0,0.0,0.04,1840,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,22976,0,0.24,0.0,0.25,62120,2,0.0,0.0,0.04,1828,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,23064,0,0.23,0.01,0.25,62120,2,0.0,0.0,0.04,3812,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,23416,0,0.23,0.01,0.25,62120,7,0.0,0.0,0.04,1824,165,0,0
fib_safe-7.i , 0,0.0,0.0,0.14,21940,0,0.24,0.01,0.25,62116,2,0.0,0.0,0.04,1824,165,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23212,2,0.24,0.01,0.25,61684,11,0.0,0.0,0.04,1752,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,29872,2,0.22,0.02,0.25,61688,2,0.0,0.0,0.04,1796,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,24152,2,0.23,0.01,0.24,61684,2,0.0,0.0,0.04,1976,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23716,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1856,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23464,2,0.22,0.03,0.25,61680,2,0.0,0.0,0.04,1772,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23196,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1960,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23588,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3884,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,24008,2,0.23,0.01,0.25,61680,1,0.0,0.0,0.04,1720,183,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,22716,2,0.23,0.01,0.25,61688,2,0.0,0.0,0.04,1856,225,0,0
fib_unsafe-10-racy.i , 2,0.0,0.0,0.14,23572,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1716,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,23468,0,0.22,0.01,0.25,62132,2,0.0,0.0,0.04,3924,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,22212,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,1832,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,23656,0,0.24,0.01,0.25,62708,11,0.0,0.0,0.04,1664,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.16,22892,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1972,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.16,23464,0,0.22,0.02,0.26,62136,2,0.0,0.0,0.04,1976,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,0.14,22724,0,0.24,0.0,0.25,62132,2,0.0,0.0,0.04,1832,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,22820,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1856,225,0,0
fib_unsafe-10.i , 0,0.0,0.01,1.15,23812,0,0.22,0.02,0.25,62136,2,0.0,0.0,0.04,1856,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,23308,0,0.24,0.01,0.25,62140,2,0.0,0.0,0.04,1796,225,0,0
fib_unsafe-10.i , 0,0.0,0.0,1.14,23036,0,0.24,0.0,0.25,62708,2,0.0,0.0,0.04,1976,225,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23240,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3876,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,22812,2,0.23,0.02,0.25,61684,2,0.0,0.0,0.04,1836,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23860,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1864,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,24336,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,3872,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,24268,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1824,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,22952,2,0.24,0.01,0.25,61680,2,0.0,0.0,0.04,1956,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23768,2,0.24,0.0,0.25,61688,2,0.0,0.0,0.04,1788,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23304,2,0.23,0.01,0.25,61680,7,0.0,0.0,0.04,1812,199,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,23392,2,0.24,0.01,0.26,61680,2,0.0,0.0,0.04,1828,245,0,0
fib_unsafe-11-racy.i , 2,0.0,0.0,0.14,22736,2,0.24,0.01,0.25,61684,2,0.0,0.0,0.04,1840,245,0,0
fib_unsafe-11.i , 0,0.0,0.01,1.15,22080,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1796,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,22200,0,0.23,0.02,0.25,62136,2,0.0,0.0,0.04,1840,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,0.14,23524,0,0.25,0.01,0.26,62136,12,0.0,0.0,0.04,1712,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,24820,0,0.23,0.01,0.25,62140,2,0.0,0.0,0.04,1840,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.16,23528,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,2664,245,0,0
fib_unsafe-11.i , 0,0.0,0.01,1.15,23296,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1856,245,0,0
fib_unsafe-11.i , 0,0.0,0.01,1.14,22748,0,0.23,0.01,0.26,62136,1,0.0,0.0,0.04,1856,199,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,22740,0,0.27,0.01,0.29,62712,2,0.0,0.0,0.04,1908,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,24784,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,3868,245,0,0
fib_unsafe-11.i , 0,0.0,0.0,1.14,23320,0,0.24,0.0,0.25,62136,2,0.0,0.0,0.04,3892,245,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23704,2,0.24,0.0,0.25,61680,2,0.0,0.0,0.04,1820,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23660,2,0.26,0.0,0.27,61684,2,0.0,0.0,0.04,1856,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,22588,2,0.23,0.01,0.25,61684,2,0.0,0.0,0.04,1828,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.15,23468,2,0.25,0.01,0.27,61688,2,0.0,0.0,0.04,1812,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.16,23616,2,0.27,0.0,0.27,61684,2,0.0,0.0,0.04,1808,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23024,2,0.24,0.01,0.26,61684,2,0.0,0.0,0.04,1808,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,22804,2,0.24,0.01,0.26,61680,2,0.0,0.0,0.04,1880,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,22580,2,0.22,0.02,0.25,61684,2,0.0,0.0,0.04,1792,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23688,2,0.23,0.01,0.25,61680,2,0.0,0.0,0.04,1772,265,0,0
fib_unsafe-12-racy.i , 2,0.0,0.0,0.14,23008,2,0.23,0.01,0.24,61684,2,0.0,0.0,0.04,1856,265,0,0
fib_unsafe-12.i , 0,0.01,0.0,1.14,23656,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1840,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.14,22560,0,0.25,0.0,0.25,62136,2,0.0,0.0,0.04,2664,265,0,0
fib_unsafe-12.i , 0,0.0,0.01,1.14,22592,0,0.23,0.01,0.25,62132,2,0.0,0.0,0.04,1808,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.14,21912,0,0.22,0.02,0.25,62132,2,0.0,0.0,0.04,1828,265,0,0
fib_unsafe-12.i , 0,0.0,0.01,1.15,23288,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,3868,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.14,23224,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1788,265,0,0
fib_unsafe-12.i , 0,0.0,0.0,1.14,23060,0,0.23,0.01,0.25,62136,2,0.0,0.0,0.04,1816,265,0,0
fib_unsafe-12.i , 0,0.0,0.01,1.14,22832,0,0.24,0.01,0.25,62136,2,0.0,0.0,0.04,1776,265,0,0
